source,candidate,scale_mode,scale_threshold,small_object_policy,confidence,iou,matching,tp,fp,fn,neutralized_predictions,f1,images
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,6615,17776,662,0,0.4177718832891247,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,6665,13661,612,0,0.48291852334891133,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,6502,13824,775,0,0.4711082128754121,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,6526,10986,751,0,0.5265238613901327,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,6374,11138,903,0,0.514260357416596,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,6393,9039,884,0,0.5630366814919195,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,6257,9175,1020,0,0.5510590514773879,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,6242,7534,1035,0,0.5929796228566,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,6125,7651,1152,0,0.5818648173656961,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,6058,6375,1219,0,0.6147133434804668,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,5972,6461,1305,0,0.6059868087265348,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,5850,5325,1427,0,0.6340776067634945,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,5785,5390,1492,0,0.6270323000216779,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,5388,3773,1889,0,0.655554203674413,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,5344,3817,1933,0,0.6502007543496776,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,6797,16421,480,1173,0.44577799639285126,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,6615,16603,662,1173,0.4338416133792425,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,6665,12932,612,729,0.49601845650070703,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,6502,13095,775,729,0.48388777256828164,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,6526,10516,751,470,0.5366996998231836,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,6374,10668,903,470,0.5241991858217855,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,6393,8735,884,304,0.5706761883508146,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,6257,8871,1020,304,0.5585360410622628,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,6242,7322,1035,212,0.599011563744542,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,6125,7439,1152,212,0.5877836956000192,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,6058,6233,1219,142,0.6191741618969746,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,5972,6319,1305,142,0.6103843008994276,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,5850,5238,1427,87,0.6370814048461748,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,5785,5303,1492,87,0.6300027225701061,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,5388,3734,1889,39,0.6571132386121105,548
visdrone,visdrone_control_baseline640,absolute,48.0,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,5344,3778,1933,39,0.6517470577474236,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,14462,9929,2578,0,0.6981245926962902,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,13195,11196,3845,0,0.6369626608095388,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,13832,6494,3208,0,0.7403521918321468,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,12754,7572,4286,0,0.6826526789059573,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,13173,4339,3867,0,0.7625028941884695,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,12292,5220,4748,0,0.7115072933549432,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,12532,2900,4508,0,0.7718649913771864,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,11828,3604,5212,0,0.7285045577728505,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,11845,1931,5195,0,0.7687564901349948,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,11333,2443,5707,0,0.7355269989615784,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,11137,1296,5903,0,0.7557425440233434,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,10776,1657,6264,0,0.7312455467716215,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,10379,796,6661,0,0.7357079567605883,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,10141,1034,6899,0,0.7188374977848662,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,8850,311,8190,0,0.6755467348574482,548
visdrone,visdrone_control_baseline640,absolute,48.0,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,8754,407,8286,0,0.6682187702759437,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,4466,19925,258,0,0.30678344495964277,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,4378,20013,346,0,0.3007384509702902,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,4391,15935,333,0,0.3505788423153693,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,4314,16012,410,0,0.3444311377245509,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,4313,13199,411,0,0.38792948372009356,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,4244,13268,480,0,0.38172333153444865,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,4241,11191,483,0,0.4208176225441556,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,4178,11254,546,0,0.4145663822186942,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,4171,9605,553,0,0.45091891891891894,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,4117,9659,607,0,0.4450810810810811,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,4083,8350,641,0,0.4759573351984613,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,4040,8393,684,0,0.4709448038701405,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,3986,7189,738,0,0.5014151833448645,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,3947,7228,777,0,0.496509214416001,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,3717,5444,1007,0,0.5353979114151962,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,3685,5476,1039,0,0.5307886208138278,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,4466,18749,258,1176,0.3196964816206736,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,4378,18837,346,1176,0.3133970435591825,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,4391,15203,333,732,0.361131672012501,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,4314,15280,410,732,0.35479891438440664,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,4313,12726,411,473,0.3963607958461609,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,4244,12795,480,473,0.3900197583053807,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,4241,10884,483,307,0.42732631366819485,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,4178,10947,546,307,0.4209783868204947,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,4171,9390,553,215,0.45622094613070824,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,4117,9444,607,215,0.45031446540880504,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,4083,8206,641,144,0.4799858931405396,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,4040,8249,684,144,0.47493093516722507,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,3986,7101,738,88,0.5042059325785845,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,3947,7140,777,88,0.49927265827588385,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,3717,5404,1007,40,0.5369447453954497,548
visdrone,visdrone_control_baseline640,absolute,64.0,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,3685,5436,1039,40,0.5323221379559407,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,14462,9929,2578,0,0.6981245926962902,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,13195,11196,3845,0,0.6369626608095388,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,13832,6494,3208,0,0.7403521918321468,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,12754,7572,4286,0,0.6826526789059573,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,13173,4339,3867,0,0.7625028941884695,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,12292,5220,4748,0,0.7115072933549432,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,12532,2900,4508,0,0.7718649913771864,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,11828,3604,5212,0,0.7285045577728505,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,11845,1931,5195,0,0.7687564901349948,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,11333,2443,5707,0,0.7355269989615784,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,11137,1296,5903,0,0.7557425440233434,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,10776,1657,6264,0,0.7312455467716215,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,10379,796,6661,0,0.7357079567605883,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,10141,1034,6899,0,0.7188374977848662,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,8850,311,8190,0,0.6755467348574482,548
visdrone,visdrone_control_baseline640,absolute,64.0,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,8754,407,8286,0,0.6682187702759437,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,14462,9929,2571,0,0.6982425646967941,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,13195,11196,3838,0,0.6370702974121283,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,13832,6494,3201,0,0.7404909124976579,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,12754,7572,4279,0,0.6827805883455125,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,13173,4339,3860,0,0.7626574033868867,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,12292,5220,4741,0,0.7116514690982776,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,12532,2900,4501,0,0.7720314184506392,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,11828,3604,5205,0,0.7286616356075774,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,11845,1931,5188,0,0.7689311564802492,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,11333,2443,5700,0,0.7356941153559025,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,11137,1296,5896,0,0.7559220796850608,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,10776,1657,6257,0,0.7314192628792506,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,10379,796,6654,0,0.7358905275099262,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,10141,1034,6892,0,0.7190158820192853,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,8850,311,8183,0,0.6757272657860579,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,8754,407,8279,0,0.6683973429029548,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,14462,8788,2571,1141,0.718020008440285,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,13195,10041,3838,1155,0.6553428195386028,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,13832,5794,3201,700,0.7546305136528547,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,12754,6859,4279,713,0.6960650548490968,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,13173,3891,3860,448,0.7726779482065871,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,12292,4764,4741,456,0.7211710522455924,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,12532,2607,4501,293,0.7790625388536616,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,11828,3308,5205,296,0.7353663464826385,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,11845,1727,5188,204,0.7740565267113216,548
visdrone,visdrone_control_baseline640,normalized,0.005,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,11333,2237,5700,206,0.7406463418619089,548
