scale_mode,scale_threshold,small_object_policy,confidence,iou,candidate_a,candidate_b,f1_difference_a_minus_b
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.052419743661176965
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.042687904589036374
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04639587822972013
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0125819952788504
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.009731839072140591
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.0988156218908971
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.039837748382326565
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.08908378281875651
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.030105909310185974
absolute,16.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05897787350857053
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.060955751644475864
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.06799718863207871
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04388314028749585
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.010390647624741955
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.007041436987602845
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.10483889193197171
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05056510401973391
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.11188032891957456
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.05760654100733675
absolute,16.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0542737879122378
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.046571366757864
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.04282809586819125
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.036547501637680946
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.01877586462691805
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.003743270889672745
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08311886839554494
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.027795502130945948
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.0793755975058722
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.024052231241273203
absolute,16.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.055323366264598994
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.05615260776031006
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.06485541669991446
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03466152381286547
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.016368265691512396
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.0087028089396044
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09081413157317553
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03978434206879766
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09951694051277993
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04848715100840206
absolute,16.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.051029789504377865
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.04308800032544313
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.04651985468166464
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.028521042739677704
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.02377861913450996
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.0034318543562215087
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07160904306512084
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.019309381190933173
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07504089742134235
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.02274123554715468
absolute,16.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.052299661874187664
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.05224577261548158
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.06399734513745814
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.027092622979739467
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.02123002853189071
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.011751572521976561
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07933839559522105
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.031015744083590868
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.0910899681171976
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04276731660556743
absolute,16.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04832265151163018
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03802463861253935
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.05525022540100821
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0254831861470054
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.030047339761910652
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.01722558678846886
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06350782475954475
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0079772988506287
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.08073341154801361
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.02520288563909756
absolute,16.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05553052590891605
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04684611124723925
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.06907093642162909
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.022717765919177957
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.028743673334403752
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.02222482517438984
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06956387716641721
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0181024379128355
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09178870234080705
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04032726308722534
absolute,16.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05146143925358171
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.036692513470870325
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.06772512428280786
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.023956296125787424
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.039019147205644256
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.031032610811937533
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06064880959665775
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.0023266337347739308
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09168142040859528
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.028705977077163602
absolute,16.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06297544333143168
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.043448556500774727
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.07624779985123986
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.022019126786700705
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0373840014169432
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.032799243350465135
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06546768328747543
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.006064555083831524
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09826692663794057
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.03886379843429666
absolute,16.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05940312820364391
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03892580728069828
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.09790028952158081
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.027886758907582743
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.05753254306858113
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.05897448224088253
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06681256618828102
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.018606735787882855
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.12578704842916355
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.040367746452999675
absolute,16.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.08541930197616387
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04347833762915565
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.10219882382814771
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.02590622598295267
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.056587446442057154
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.05872048619899206
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06938456361210832
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.013109108812901504
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.12810504981110038
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04561137738609056
absolute,16.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.08249367242500982
absolute,16.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.06340499552737644
absolute,16.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.050167224809883226
absolute,16.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.060841254202709916
absolute,16.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.004433887316338758
absolute,16.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.013237770717493214
absolute,16.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12424624973008636
absolute,16.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05897110821103768
absolute,16.0,include_all,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.11100847901259314
absolute,16.0,include_all,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04573333749354447
absolute,16.0,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06527514151904867
absolute,16.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.07305191839150427
absolute,16.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.08610799201585495
absolute,16.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.054447939891201114
absolute,16.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0001136705058983889
absolute,16.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.013056073624350684
absolute,16.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12749985828270538
absolute,16.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.07316558889740266
absolute,16.0,include_all,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.14055593190705606
absolute,16.0,include_all,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08622166252175334
absolute,16.0,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725
absolute,16.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05511689049315671
absolute,16.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.05456537616113255
absolute,16.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03146692795243344
absolute,16.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00482220605136352
absolute,16.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.0005515143320241611
absolute,16.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08658381844559015
absolute,16.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05029468444179319
absolute,16.0,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.086032304113566
absolute,16.0,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04974317010976903
absolute,16.0,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03628913400379696
absolute,16.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.0667334146201779
absolute,16.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.09005550128935935
absolute,16.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.02664773446337565
absolute,16.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0019561212442980036
