scale_mode,scale_threshold,small_object_policy,confidence,iou,winner,runner_up,winner_margin,winner_f1,rank_order
normalized,0.01,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.00015012054723939627,0.8597043701799486,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0007605006790528668,0.8453891841200375,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0019790039938607507,0.8564332483953165,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0038258584454056166,0.8461761764990485,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0011619696937968937,0.8478333222392331,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0025194643529005134,0.8395793117220263,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006980261240568941,0.8215182807703042,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.005478838966093025,0.8167736533631036,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060841254202709916,0.8091330717088834,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.01,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725,0.7775185927165948,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03146692795243344,0.8263844959457128,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.01,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.02664773446337565,0.7993559146586923,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.014514423563916967,0.8359778926724907,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.012758605081839236,0.81339513876508,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0032894821153685028,0.8389952080090346,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0016183645220612108,0.8202545554436407,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0027286927317557996,0.840438120088595,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.003718696444947711,0.8262993416062381,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0048672910625151555,0.8382219154876557,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.006774139866206785,0.8281205885120934,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038,0.8296113830097559,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954,0.8214436197452436,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006562104292545667,0.8026432318277812,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.01,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0050241104403339065,0.7979426391443559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.09541849527581492,0.817846437629698,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.08828953870959355,0.7922527092460226,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.06513075985613348,0.8417133343423642,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05877448857666501,0.8184652641138187,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04527365513065351,0.8566951834790512,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.042630625868859795,0.8372661464698693,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03114570668515715,0.8643455834945196,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.029484698170031298,0.8478401031592521,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.022428786400062184,0.8667393963436808,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.021502496306116226,0.8533835829283613,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.01736495628464607,0.8659745003212824,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.015496449272162538,0.8548141634820251,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.01690761976287347,0.8632147307213069,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.015463537243355918,0.8538695832756472,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.02097647272070169,0.8446134347275032,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.01948607974996619,0.8399782726778925,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0838926680700528,0.8380389840519787,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07709117475698513,0.8119812128910289,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05697373832680441,0.8573366632750593,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05076514439090207,0.833785617367707,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.039658976165099724,0.8688936210787274,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03716706246095969,0.8492959089608697,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.027654687996723548,0.8741238222540997,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.026019289385887157,0.8574595722483046,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.020171590222220925,0.8747205818570046,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.019274474924366847,0.8612705191512078,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.015836726334090723,0.8723766693922049,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.01400188357728549,0.8611631630949542,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.015566399065985226,0.8680821441002436,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.014157474507535905,0.8587141912353371,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.020110873657528172,0.8475906679264481,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.018618814408779993,0.8429391670906315,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060841254202709916,0.8091330717088834,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725,0.7775185927165948,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03146692795243344,0.8263844959457128,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.015,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.02664773446337565,0.7993559146586923,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.014514423563916967,0.8359778926724907,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.012758605081839236,0.81339513876508,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0032894821153685028,0.8389952080090346,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0016183645220612108,0.8202545554436407,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0027286927317557996,0.840438120088595,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.003718696444947711,0.8262993416062381,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0048672910625151555,0.8382219154876557,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.006774139866206785,0.8281205885120934,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038,0.8296113830097559,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954,0.8214436197452436,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006562104292545667,0.8026432318277812,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.015,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0050241104403339065,0.7979426391443559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.10493363662412958,0.7944017464637101,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.099583483386262,0.7748437453273124,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07673392960540526,0.8233998363647806,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07260714016667424,0.8056517087293096,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05901213087285018,0.8428263848111176,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05702994265521699,0.8275592092385986,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04665269861015964,0.8552901253233881,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.045134425888740726,0.8419178174243188,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03789346590082232,0.8616859823399559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.036322200587307396,0.8502345474613686,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03278206080739032,0.8648629556371856,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.030230979965958138,0.854831873410568,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03025562145901417,0.8656413967794464,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.028540085909813273,0.8574633616790303,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03305143195772009,0.8570452993398588,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.031869336012020244,0.8527202367402686,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.09398497686159835,0.8149466192170819,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0888564809486373,0.7949803632793323,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.06885502282499634,0.8394340893779475,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
normalized,0.02,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0648311692233361,0.8214194045174538,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
normalized,0.02,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.053566385057197796,0.8554117140681389,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
